要是禹部长继续坐在目前这个位置那个假目击者绝不可能招认	 要是 禹 部长  继续 坐 在 目前 这个 位置  那个 假 目击者 绝不 可能 招认
投资人给我们打了电话说想买下这幢楼的使用权	 投资人 给 我们 打 了 电话 说  想 买下 这 幢 楼 的 使用权
他帮忙定好了飞机票但不知道人有没有上飞机	 他 帮忙 定 好 了 飞机票  但 不 知道 人 有没有 上 飞机
我们一会儿要去游乐园有个街头霸王锦标赛	我们 一会儿  要 去 游乐园 有 个 街头霸王 锦标赛
我就找张纸把所有事都写下来思如泉涌滔滔不绝	 我 就 找 张 纸 把 所有 事 都 写下 来  思 如 泉涌 滔滔不绝
我不说笑话不喜欢笑话别人说笑话我也从来不笑	 我 不 说 笑话 不 喜欢 笑话  别人 说 笑话 我 也 从来不 笑
我们克尽职责确保丹麦英雄安稳地返乡	 我们 克 尽 职责  确保 丹麦 英雄 安稳 地 返乡
我不忍心叫醒她于是骑着摩托车转悠了一个半小时只为了让她继续睡觉	我 不忍心 叫醒 她 于是 骑 着 摩托车 转悠 了 一个半 小时 只 为了 让 她 继续 睡觉
非常稀有的南美洲热带雨林哺乳动物也被称作蜜糖熊	非常 稀有 的 南美洲 热带雨林 哺乳动物 也 被 称作 蜜糖 熊
我们的梦想是通过简单的刷牙行为提醒自己我们都是同一个世界合众为一	 我们 的 梦想 是 通过 简单 的 刷牙 行为  提醒 自己 我们 都 是 同一 个 世界  合众为一
您拨打的电话无人接听已转接到语音信箱	 您 拨打 的 电话 无人 接听  已 转接 到 语音信箱
放屁虫被蛇吞噬后足部会分泌出两种化学物质导致捕食者反胃	放屁虫 被 蛇 吞噬 后 足 部 会 分泌 出 两 种 化学 物质 导致 捕食者 反胃
可以下车了把不必要的东西交出来	 可以 下车 了 把 不必要 的 东西 交出 来
导致检警协商会议就此不了了之虽然很不光彩但还算自然	 导致 检 警 协商会议 就此 不了了之  虽然 很 不光彩 但 还 算 自然
唯有攻击这里才能让它一命呜呼也就是前胸部位	 唯有 攻击 这里 才能 让 它 一命呜呼  也就是 前胸 部位
这可不是行李箱随随便便就能放回原位	 这 可 不是 行李箱  随 随便 便 就 能 放 回 原位
我们在尝试的是前无古人的老实说成功率真的不高	 我们 在 尝试 的 是 前无古人 的  老实说 成功 率 真的 不 高
你要吃荷包蛋、水煮蛋还是欧姆蛋？	 你 要 吃 荷包蛋 、 水煮蛋 还是 欧姆蛋 ？
第二批机组人员来自3个国家的4名宇航员正在前往独一无二的国际空间站	 第二 批 机组 人员  来自 3 个 国家 的 4 名 宇航员  正在 前往 独一无二 的 国际空间站
那天从控制台上下去我面对的最艰难的事可能是为我太空中的朋友惊慌失措	 那天 从 控制台 上 下去  我 面对 的 最 艰难 的 事 可能 是  为 我 太空 中 的 朋友 惊慌失措
我当时在一个人家干活儿那种情况容不得你一下子垮掉	 我 当时 在 一个 人家 干活儿  那种 情况 容不得 你 一下子 垮 掉
一群恃强凌弱的亡命之徒在公海上干着谋财害命的勾当	 一 群 恃强凌弱 的 亡命之徒  在 公海 上 干 着 谋财害命 的 勾当
他不在甜甜圈店、动物园也不在加油站便利店	 他 不在 甜甜圈 店 、 动物园  也 不在 加油站 便利店
和北美洲的土著人一样南美洲的土著人并不把不明飞行物视为任何不寻常的事物	和 北美洲 的 土著人 一样 南美洲 的 土著人 并不 把 不明飞行物 视为 任何 不 寻常 的 事物
（市值第一量子时间的韩泰术是否重返岗位还是未知数）	（ 市值 第一 量子 时间 的 韩 泰 术 是否 重返 岗位 还是 未知数 ）
拜托吃点安眠药吧你看上去就跟个吸血鬼似的	 拜托 吃 点 安眠药 吧  你 看上去 就 跟 个 吸血鬼 似的
我只是一个守法的马戏团员工老老实实赚个打工钱	 我 只是 一个 守法 的 马戏团 员工  老 老实 实 赚 个 打工 钱
各位下午好非常感谢大家的到来	各位 下午好 非常感谢 大家 的 到来
取消禁书也过了好一阵子我在租书屋看到了很多新的言情小说	 取消 禁书 也 过 了 好 一阵子  我 在 租 书 屋 看到 了 很 多 新 的 言情小说
我过生日你都不怎么给我打电话	 我 过生日 你 都 不怎么 给 我 打电话
黑巧克力尤其是含坚果的黑巧克力	 黑 巧克力 尤其是 含 坚果 的 黑 巧克力
你们这些城里人的身子骨谁知道呢是吧？	 你们 这些 城里人 的 身子骨  谁知道 呢 是 吧 ？
而连日来的话题都绕着一个人打转	而 连日 来 的 话题 都 绕 着 一个 人 打转
很多时候世界杯离巴西近在咫尺却总是擦肩而过	很 多 时候 世界杯 离 巴西 近在咫尺 却 总是 擦肩而过
你小时候在代表面前根本就是人体水龙头	 你 小时候 在 代表 面前  根本 就是 人体 水龙头
没有五星级酒店没有空调没有司机	 没有 五星级 酒店  没有 空调 没有 司机
国家安全局和警方在所有离开马德里的道路上设置了路障	 国家安全局 和 警方  在 所有 离开 马德里 的 道路 上  设置 了 路障
-你扪心自问一下这是为什么-少混淆视听了	- 你 扪心自问 一下 这 是 为什么  - 少 混淆视听 了
[维奥]中国运动员多年来主宰了每一场比赛	 [ 维 奥 ]  中国 运动员 多年来 主宰 了 每 一 场 比赛
什么人是觉得我没救了什么人是真心想帮我我开始分得清了	 什么人 是 觉得 我 没救 了  什么人 是 真心 想 帮 我  我 开始 分 得 清 了
去找列车员让救护车在下一站等着	 去 找 列车员 让 救护车 在 下一站 等 着
不管你再怎么血气方刚身为大君还是有该维持的格调和操守	 不管 你 再怎么 血气方刚  身为 大 君 还是 有 该 维持 的 格调 和 操守
（尚亚市场重建被批）这下我从菜市场老太婆摇身一变成商家主人了！	（ 尚 亚 市场 重建 被 批 ） 这下 我 从 菜市场 老太婆 摇身一变 成 商家 主人 了 ！
达到了纪实纪录片最高收视率这是前所未有的	 达到 了 纪实 纪录片 最高 收视率  这 是 前所未有 的
会安排来大使馆给你配顶高帽子	 会 安排 来 大使馆 给 你 配 顶 高帽子
再说作为一个国会议员候选人或许他的善举真的能带来改变也说不定	 再说 作为 一个 国会议员 候选人  或许 他 的 善举  真的 能 带来 改变 也 说不定
他越早了解性越好我巴不得他早点明白性是个大笑话	他 越 早 了解 性 越 好 我 巴不得 他 早 点 明白 性 是 个 大 笑话
他穿着同盟国旗帜出来时手里拿着散弹枪叫我们从他的家门口滚开	他 穿 着 同盟国 旗帜 出来 时 手里 拿 着 散弹枪 叫 我们 从 他 的 家 门口 滚开
到了第二天人们意识到新闻发布会毫无意义	 到了 第二天  人们 意识到 新闻发布会 毫无 意义
和乐队呆子还有节日怪人好好玩吧	 和 乐队 呆子 还有 节日 怪人 好好 玩 吧
她不在乎我们可以继续井水不犯河水干吗硬要假惺惺？	 她 不在乎 我们 可以 继续 井水不犯河水  干吗 硬要 假惺惺 ？
不客气你已经学到很多了欢迎来到夏令营	 不客气 你 已经 学到 很 多 了  欢迎 来到 夏令营
嫌疑人在凌晨2点离开了停尸房（得什那亚停尸房纵火案）	 嫌疑人 在 凌晨 2 点 离开 了 停尸房  （ 得 什 那 亚 停尸房 纵火 案 ）
这里没有摄像头他就是从此处偷偷运送人员出入的	 这里 没有 摄像头  他 就是 从 此处 偷偷 运送 人员 出入 的
出拳打人是一回事但挨打就是另外一回事了	出拳 打 人 是 一回事 但 挨打 就是 另外 一回事 了
有点儿不正常我想我们还是回到大路上去吧	 有点儿 不正常 我 想 我们 还是  回到 大路 上去 吧
就像家里的充电电池一样经过多年的循环使用当然还有在太空中	就 像 家里 的 充电 电池 一样 经过 多年 的 循环使用 当然 还有 在 太空 中
我一直觉得透过我的做事态度可以看得出来我的专业	我 一直 觉得 透过 我 的 做事 态度 可以 看得出 来 我 的 专业
你们的静电信号遇到了空间子空间屏障	你们 的 静电 信号 遇到 了 空间 子空间 屏障
一说到法兰克福饶舌音乐人们就想到卡里法和天际唱片	一 说到 法兰克福 饶舌音乐 人们 就 想到 卡 里 法 和 天际 唱片
和在背地窃窃私语的宫人们没什么两样	 和 在 背地 窃窃私语 的 宫人 们  没什么 两样
去你个杀千刀的神经病发你妈的神经！-发你妈的神经！	 去 你 个 杀千刀的 神经病  发 你妈 的 神经 ！  - 发 你妈 的 神经 ！
说实话我真没想到你会给我打电话	 说实话 我 真 没想到 你 会 给 我 打电话
他的最后记录就在疗养院可是病历都不在了	他 的 最后 记录 就 在 疗养院 可是 病历 都 不在了
我奶奶的戒指放在公共休息室现在不见了	我 奶奶 的 戒指 放 在 公共休息室 现在 不见了
更不用说与首尔市相连的地方势必要规划急转弯了	更 不用说 与 首尔 市 相连 的 地方 势必 要 规划 急转弯 了
的确...那种感觉仿佛像走入了一张明信片中看上去一切都被布置得恰到好处	的确 . . . 那种 感觉 仿佛 像 走入 了 一 张 明信片 中 看上去 一切 都 被 布置 得 恰到好处
这些是居民对策委员会递交给庆海道的陈情书	这些 是 居民 对策 委员会 递交 给 庆 海 道 的 陈情 书
同心协力我们还有机会巴哈拉特	 同心协力 我们 还有 机会 巴 哈 拉 特
别去疯狂的购物撒钱一掷千金或者买下毒枭的庄园给女人买无数珠宝	别 去 疯狂 的 购物 撒 钱 一掷千金 或者 买下 毒枭 的 庄园 给 女人 买 无数 珠宝
受托人是你父亲和查尔斯拉夫迪	 受托人 是 你 父亲 和 查尔斯 拉 夫 迪
早餐之后山地自行车活动拿上头盔到后面见	 早餐 之后 山地自行车 活动  拿 上 头盔 到 后面 见
今天大选候选人的支持率调查结果出炉了	 今天 大选 候选人 的 支持率 调查结果   出炉 了 
等我们查明了维斯道恩的真实身份我们会说服她公开辟谣帮你们家恢复名誉	 等 我们 查明 了 维 斯 道 恩 的 真实 身份  我们 会 说服 她  公开 辟谣 帮 你们 家 恢复名誉
而且证人今日并未到庭原告代理人无法进行反诘问的质疑也有道理	 而且 证人 今日 并未 到 庭  原告 代理人 无法 进行  反诘问 的 质疑 也 有道理
今天天气不错不好好享受享受岂不是浪费对吧？	 今天 天气 不错  不 好好 享受 享受 岂不 是 浪费 对 吧 ？
-伙计开玩笑的不用我说你也懂我在开玩笑这一点不用我说了吧	- 伙计 开玩笑 的   不用 我 说 你 也 懂 我 在 开玩笑   这 一点 不用 我 说 了 吧 
警察局被洗劫清真寺被人放火烧毁	 警察局 被 洗劫 清真寺 被 人 放火 烧毁
究竟鹿死谁手呢？啦啦队长和印第安人跑在前面	 究竟 鹿死谁手 呢 ？  啦啦队长 和 印第安人 跑 在 前面
他们是马戏团猴子酒鬼和混蛋你们德国人动动手指头就能碾碎他们	 他们 是 马戏团 猴子 酒鬼 和 混蛋  你们 德国人 动 动 手指头 就 能 碾碎 他们
你猜怎么着我的狗屎一下子就卖完了	 你 猜 怎么着  我 的 狗屎 一下子 就 卖完 了
海苔饭卷跟芝麻油说嗨然后海苔饭卷就被抓去警察局了	 海苔 饭 卷 跟 芝麻油 说 嗨  然后 海苔 饭 卷 就 被 抓去 警察局 了
你老发脾气简直没办法跟你好好谈	你 老 发脾气 简直 没办法 跟 你 好好 谈
晚上好女士们先生们男孩儿和女孩儿们	 晚上好 女士 们 先生 们  男孩儿 和 女孩儿 们
总有哪个王八蛋会一刻不停歇地盯着到时候你就会栽在他手里	 总有 哪个 王八蛋 会 一 刻 不 停歇 地 盯 着  到时候 你 就 会 栽 在 他 手里
小小女灭虫专家教导小朋友不要害怕	 小小 女 灭 虫 专家 教导 小朋友 不要 害怕
成千上万的人集聚在这里来见证约翰菲茨杰拉德肯尼迪的就职典礼	 成千上万 的 人 集聚 在 这里  来 见证 约翰 菲茨杰拉德 肯尼迪 的  就职典礼
（量子时间重现高分子物质传送实验失败）	 （ 量子 时间  重现 高分子 物质 传送 实验 失败 ）
因为实验室里的小发电机一直断断续续的	因为 实验室 里 的 小 发电机 一直 断断续续 的
我刚刚才爆了这个案子的大热点	 我 刚刚 才 爆 了 这个 案子 的 大 热点
想出这个词的人从来没有储蓄账户或是以色列营养学家	想出 这个 词 的 人 从来没有 储蓄 账户 或是 以色列 营养学 家
那家伙是跨性别恐惧症的沙文主义者对著每个人大吼大叫	 那 家伙 是 跨性别 恐惧症 的 沙文主义 者  对 著 每个人 大 吼 大 叫
跟儿郎当的人不一样不是吗？根本不明事理不是吗？就是那一点看不惯	跟 儿 郎 当 的 人 不一样 不是吗 ？ 根本 不明事理 不是吗 ？ 就是 那 一点 看不惯
不用打电话了把炸鸡块外带回去跟他一起吃吧	 不用 打电话 了  把 炸鸡 块 外带 回去 跟 他 一起 吃 吧
一些更富有的都市区域正在投入海量资金来增强其防御性	 一些 更 富有 的 都市 区域 正在 投入  海量 资金 来 增强 其 防御性
对啊你给了我们安全感我们就像躲在你育儿袋里的小袋鼠	对 啊 你 给 了 我们 安全感 我们 就 像 躲 在 你 育儿袋 里 的 小袋鼠
麦可儿和劳卡在黑暗中窃窃私语什么？	 麦可 儿 和 劳 卡  在 黑暗 中 窃窃私语 什么 ？
我们驶向弯顶，然后减慢速度之后加速冲出去	 我们 驶向 弯 顶 ， 然后 减慢 速度  之后 加速 冲出 去
空头支票的百分之几仍然是空头支票你这个白痴	 空头支票 的 百分之 几  仍然 是 空头支票 你 这个 白痴
我试着用同理心想象被害人们的痛苦自然而然就舞动起来了	 我 试着 用 同理心 想象 被害人 们 的 痛苦  自然而然 就 舞动 起来 了
我觉得好奇心也会存在于宇宙中的其他生物体内	 我 觉得 好奇心 也 会 存在 于  宇宙 中 的 其他 生物体 内
这个可以说是瑞士军刀保温杯了我当童子军时做的	 这个 可以 说 是 瑞士军刀 保温杯 了  我 当 童子军 时 做 的
我已经数不清多少次把烂醉如泥衣不蔽体的她从赫努卡农场送回家	 我 已经 数不清 多少 次 把 烂醉如泥  衣不蔽体 的 她  从 赫 努 卡 农场 送 回家
自从地球灭亡后快递员过劳死是头一回吧?	 自从 地球 灭亡 后  快递员 过劳死 是 头一回 吧 ?
威风凛凛踏入会场的是日本代表队	 威风凛凛 踏 入 会场 的 是 日本 代表队
我会安排重拍全家福当然少不了你	 我 会 安排 重 拍 全家福 当然 少不了 你
青年会长或其他人没有一起来吗？	 青年 会长 或 其他 人 没有 一起 来 吗 ？
黑吃黑、多伦多石榴石、文言文、盐酸盐	 黑吃黑 、 多伦多  石榴石 、 文言文 、 盐酸盐
该死的人贩子以前不至于这样子	 该死 的 人贩子 以前 不至于 这样子
马马杜和好莱坞大制作人进行了电话会议	 马 马 杜 和 好莱坞 大 制作人  进行 了 电话会议
另一名不认识第一个人的摄影师也给我打来电话	另一 名 不 认识 第一 个人 的 摄影师 也 给 我 打 来 电话
智允我们非常感谢你愿意挑起重担带领英文系这艘破船前进	智 允 我们 非常感谢 你 愿意 挑起 重担 带领 英文 系 这 艘 破 船 前进
只有我一个人觉得卷大麻烟卷儿的动作格外撩动同性情欲吗？	只有 我 一个人 觉得 卷 大麻 烟卷儿 的 动作 格外 撩动 同性 情欲 吗 ？
但他说起来没完没了我觉得听不下去了	但 他 说 起来 没完没了 我 觉得 听 不 下去 了
下个月初有课纲研讨会到时候再正式打招呼就行了	 下个 月初 有 课 纲 研讨会  到时候 再 正式 打招呼 就 行 了
他们不见得会坦率也不见得会说实话	 他们 不见得 会 坦率  也 不见得 会 说实话
成功侦破了第一个案子后我们决定一起开一家事务所但之后情况就变了	 成功 侦破 了 第一 个 案子 后  我们 决定 一起 开 一家 事务所  但 之后 情况 就 变 了
刑事诉讼法规定任何检察官都可以申请搜查令	 刑事诉讼法 规定  任何 检察官 都 可以 申请 搜查令
我唯一感兴趣的魔法是如果我们收集的木柴比爸妈的多就能吃到棉花糖夹心饼干	 我 唯一 感兴趣 的 魔法  是 如果 我们 收集 的 木柴  比 爸妈 的 多  就 能 吃 到 棉花糖 夹心饼干
不是万不得已我不会抛下任何人除非罪有应得	 不是 万不得已 我 不会 抛下 任何 人  除非 罪有应得
很奇怪吗？中间人不就是喂饱赛博朋克的...带着圣光的饲养员吗？	 很 奇怪 吗 ？  中间人 不 就是 喂 饱 赛博朋克 的 . . .  带 着 圣 光 的 饲养员 吗 ？
她有没有可能在外面的牛油果摊工作过？	 她 有没有 可能  在 外面 的 牛油果 摊 工作 过 ？
世界闻名的亨氏兄弟马戏团的半壁江山	 世界闻名 的  亨氏 兄弟 马戏团 的 半壁江山
我们训练北大西洋公约组织美国中情局、国务院、五角大楼	 我们 训练 北大西洋公约组织  美国 中情局 、 国务院 、 五角大楼
我买了很多卷发筒刀片还有赤褐色的染发剂	我 买 了 很 多 卷发筒 刀片 还有 赤褐色 的 染发剂
这可不好说但没有什么问题是离子射线解决不了的	 这 可 不好说  但 没有什么 问题  是 离子 射线 解决 不了 的
他有无限可能性也没有快要冻死的黑历史	他 有 无限 可能性 也 没有 快要 冻死 的 黑历史
若此行成功那将意味着这个帐篷里的所有人下周都能饱餐一顿	 若 此行 成功  那 将 意味着 这个 帐篷 里 的 所有人  下周 都 能 饱餐一顿
别跟竞争对手说话别离开体育馆半步	 别 跟 竞争对手 说话  别 离开 体育馆 半 步
欢迎来到一级方程式世界锦标赛	欢迎 来到 一级方程式 世界 锦标赛
电视洗衣机空调笔记本电脑空气净化器空气炸锅还有...	 电视 洗衣机 空调 笔记本电脑  空气净化器  空气炸锅 还有 . . .
问题不在于她的对手仅仅是家庭暴力的施暴者他更是精于权术的政治人物	 问题 不 在于 她 的 对手  仅仅 是 家庭暴力 的 施暴 者  他 更是 精于 权术 的 政治人物
任何不愿意和你一起玩的人都不值得浪费时间你很棒	 任何 不 愿意 和 你 一起 玩 的 人  都 不值得 浪费 时间  你 很 棒
我差点死于充血性心力衰竭我需要做移植手术她是我的捐献人	我 差点 死 于 充血 性 心力衰竭 我 需要 做 移植手术 她 是 我 的 捐献 人
成千上万加入纳粹党卫队的乌克兰人都在这边接受训练	成千上万 加入 纳粹党 卫队 的 乌克兰人 都 在 这边 接受 训练
天文学家把我们太阳系之外的行星称为系外行星	 天文学家 把 我们 太阳系 之外 的 行星  称为 系 外 行星
我当时专心地拼当我完成时葛莉娅也完成了	 我 当时 专心 地 拼  当 我 完成 时 葛 莉 娅 也 完成 了
有时候站起来死要好过永远跪着活下去	 有时候 站起来 死  要 好过 永远 跪 着 活下去
说实话我以为你会带回来一个男朋友	 说实话 我 以为  你 会 带回 来 一个 男朋友
重新开始但事实上你偷走了我用于抵挡敌人的唯一的协商谈资	 重新开始  但 事实上  你 偷 走 了 我 用于 抵挡 敌人 的  唯一 的 协商 谈资
格陵兰岛冰盖的消融将使全世界的海平面上升七米	 格陵兰岛 冰盖 的 消融  将 使 全世界 的 海平面 上升 七 米
新英格兰地区当时经历了经济衰退的主要冲击那么多年前就是如此荒凉	 新英格兰 地区 当时  经历 了 经济衰退 的 主要 冲击  那么 多年 前 就是 如此  荒凉
变成了百分百的超自然惊喜-天哪！	 变成 了 百分百 的 超自然 惊喜  - 天哪 ！
多元文化主义在历史上根本就不正确	 多元文化主义 在 历史上 根本 就 不正确
我不在乎有多大风险一定要把子弹取出来	 我 不在乎 有 多大 风险  一定要 把 子弹 取出 来
我很想知道如果子爵解除婚约你会不会暗自高兴	 我 很 想 知道 如果 子爵 解除 婚约  你 会不会 暗自 高兴
让你亲眼目睹了这种事有史以来最不正常的家庭	让 你 亲眼目睹 了 这种 事 有史以来 最 不正常 的 家庭
英格兰沿海都安置了瞭望哨英格兰沿海都安置了瞭望哨	 英格兰 沿海 都 安置 了 瞭望哨  英格兰 沿海 都 安置 了 瞭望哨
流鼻涕大便失禁我也不知道是怎么回事	 流鼻涕 大便 失禁  我 也 不 知道 是 怎么回事
这些太阳能电池板和风力发电机	 这些 太阳能电池 板 和 风力 发电机
迈克尔·舒马赫赢得了太平洋大奖赛	迈克尔 · 舒马赫 赢得 了 太平洋 大奖赛
我接到了一个案子但要从听写开始做我就拒绝了	 我 接到 了 一个 案子  但 要 从 听写 开始 做 我 就 拒绝 了
所有人都认识你和你那张美国运通高端黑卡全世界最大的汽车代理商是吧？	 所有人 都 认识 你  和 你 那 张 美国运通 高端 黑卡  全世界 最 大 的 汽车 代理商 是 吧 ？
帮你开完咖啡厅我们之间所有的瓜葛就必须一笔勾销	 帮 你 开 完 咖啡厅  我们 之间 所有 的 瓜葛  就 必须 一笔勾销
打开屏幕把他大拇指按上去把他的大拇指按在屏幕上	 打开 屏幕 把 他 大拇指 按 上去  把 他 的 大拇指 按 在 屏幕 上
昨晚你们的姐妹十一独自在彩虹屋时惨遭脑震荡	 昨晚 你们 的 姐妹 十一  独自 在 彩虹 屋 时  惨遭 脑震荡
又被送去了寄养家庭和监护人生活了四年直到她妈妈被送去精神病院	 又 被 送去 了 寄养 家庭  和 监护人 生活 了 四 年  直到 她 妈妈 被 送去 精神病院
我梦到手上有水蛭我想弄掉结果越来越多最后手背上全是水蛭	 我 梦到 手 上 有 水蛭  我 想 弄 掉 结果 越来越 多  最后 手背 上 全 是 水蛭
这表示现在其他律所也都做了错误判断	这 表示 现在 其他 律所 也 都 做 了 错误 判断
你们从来没见过它巨大的嘴巴掀翻一条船都不成问题嘴巴里满是恶魔的牙齿	 你们 从来没 见 过  它 巨大 的 嘴巴 掀翻 一 条 船 都 不 成问题  嘴巴 里 满 是 恶魔 的 牙齿
如果它们不赶快进食它们无论如何都会死去	 如果 它们 不 赶快 进食  它们 无论如何 都 会 死去
不是的我已经蹭吃蹭喝够了我需要好好表现了	 不是 的 我 已经 蹭吃蹭喝 够 了  我 需要 好好 表现 了
书名叫《阴森森、黑漆漆危机四伏...》	 书名 叫 《 阴森 森 、 黑 漆 漆  危机四伏 . . . 》
在海上经历风雨我们千万人的家热爱她并联想到	在 海上 经历风雨 我们 千万 人 的 家 热爱 她 并 联想 到
只不过火盆是日本的不是中国的那里也没有什么奶农或者吊床	 只不过 火盆 是 日本 的 不是 中国 的  那里 也 没有什么 奶农 或者 吊床
我快要上高中了高中的功课比初中繁重多了我知道到时候会很辛苦	 我 快要 上 高中 了  高中 的 功课 比 初中 繁重 多 了  我 知道 到时候 会 很 辛苦
他们可不会为了某个小人物如此大费周章	 他们 可 不会 为了 某 个 小人物  如此 大费周章
我指的是平均学分制度听着这个星期五我有期中考试	 我 指 的 是 平均 学分 制度  听 着 这个 星期五 我 有 期中 考试
第一次世界大战中你在攻击中被芥子气弄瞎了一会儿	 第一次世界大战 中  你 在 攻击 中 被 芥子气 弄 瞎 了 一会儿
别背负着手刃朋友之父的罪恶感这样过一辈子	 别 背负 着 手刃 朋友 之 父 的 罪恶感  这样 过 一辈子
矿石收音机能将收到的无线电波转换成能源再发出声音不需要电力	 矿石 收音机 能 将 收到 的 无线电波  转换 成 能源 再 发出 声音 不 需要 电力
时装秀将在凡尔赛宫首演它会轰动一时	 时装秀 将 在 凡尔赛宫 首演  它 会 轰动一时
下落不明者的搜查行动因余震及担心房屋倒塌进展缓慢	 下落不明 者 的 搜查 行动  因 余震 及 担心 房屋 倒塌 进展 缓慢
希曼的幽默感就像一个不怎么出门的十几岁少年	 希 曼 的 幽默感 就 像 一个  不怎么 出门 的 十几 岁 少年
然后受精卵也就是胚胎再转移到代孕母亲...	 然后 受精卵 也就是 胚胎  再 转移 到 代孕母亲 . . .
有些不对劲什么地方出问题了	 有些 不对劲 什么地方 出问题 了 
（一年365天都和各位同在欢迎光临全天候便利商店）	 （ 一 年 3 6 5 天 都 和 各位 同在  欢迎光临 全天候 便利商店 ）
我在市中心今天是市场街谋杀案的九周年纪念日	 我 在 市中心  今天 是 市场 街 谋杀案 的 九 周年 纪念日
从行恶的坏人手中保全我们从让我们流血的人身边援救我们	从 行 恶 的 坏人 手 中 保全 我们 从 让 我们 流血 的 人 身边 援救 我们
伤口保持清洁好好吃饭好好睡觉安心静养	 伤口 保持 清洁  好好 吃饭 好好 睡觉 安心 静养
她是医学博士生物学家德国大学历史上最年轻的医学教授企业家一个远见卓识的人	 她 是 医学博士 生物学家  德国 大学 历史上 最 年轻 的 医学 教授  企业家 一个 远见卓识 的 人
-缺损度百分之四十八-有捕食者	- 缺损 度 百分之 四十 八  - 有 捕食者
事实上维多利亚修女被杀时我正在做祷告	 事实上 维多利亚 修女 被 杀 时  我 正在 做祷告
我国家庭负债攀升的速度在世界上依旧名列前茅	 我国 家庭 负债 攀升 的 速度  在 世界 上 依旧 名列前茅
那个人仅凭一通电话就能控制国防部长	 那个人   仅 凭 一 通电话 就 能 控制 国防部长 
血液检查体格检查基因组检查核磁共振全都做了	 血液 检查 体格检查 基因组 检查  核磁共振 全都 做 了
我爹也安慰我说只要不舒服一阵子很快就会好起来	我 爹 也 安慰 我 说 只要 不舒服 一阵子 很 快 就 会 好起来
指挥官说起来难堪但在莫哈韦沙漠	 指挥官 说起 来 难堪 但 在 莫哈韦沙漠
测试卷和练习题本都做完了吗？	 测 试卷 和 练 习题 本 都 做完 了 吗 ？
马马虎虎朵丽丝做生意如坐针毡啊	 马马虎虎  朵 丽 丝 做生意 如坐针毡 啊
因为爱情而把自己送进急诊室根本就不合理	 因为 爱情 而 把 自己 送 进 急诊室  根本 就 不合理
但凡是过生日我妈妈一定会隆重庆祝	 但凡 是 过生日  我 妈妈 一定 会 隆重 庆祝
我这下有了新青年辅导员跟新秘书	我 这下 有了 新 青年 辅导员 跟 新 秘书
眼镜蛇和宫城道在排行榜上不分高下	眼镜蛇 和 宫城 道 在 排行榜 上 不分高下
地点发生在圣查尔斯公寓死了好几个男大学生	 地点 发生 在 圣 查尔斯 公寓  死 了 好几 个 男 大学生
赤手空拳出去你的技术还达不到	 赤手空拳 出去 你 的 技术 还 达不到
销魂液、镇静剂、巴比妥类药迷幻药或摇头丸中提取的任何东西	 销魂 液 、 镇静剂 、 巴比妥 类 药  迷幻药 或 摇头丸 中 提取 的 任何 东西
我们发放信用卡向阿肯色州的笨农夫追讨百分之二十五的利息	 我们 发放 信用卡  向 阿肯色州 的 笨 农夫  追讨 百分之 二十 五 的 利息
你会很惊讶的一些钢丝和合适的打光能派大用场	你 会 很 惊讶 的 一些 钢丝 和 合适 的 打光 能 派 大 用场
普罗大众呢？我有权限被允许查看重力扩大器	普罗大众 呢 ？  我 有 权限  被 允许 查看 重力 扩大 器
早上好大使我是艾迪拉朴欢迎来到伦敦大使馆	 早上好 大使 我 是 艾迪 拉 朴  欢迎 来到 伦敦 大使馆
因为你太上瘾了你不会意识到他在犯错误	 因为 你 太 上瘾 了  你 不会 意识到 他 在 犯 错误
韩国家庭负债比率大幅上升是源自政府放宽贷款限制且韩国银行利息降低所致	 韩国 家庭 负债 比率 大幅 上升  是 源自 政府 放宽 贷款 限制  且 韩国银行 利息 降低 所致
奥运会凭什么拿走残奥会的钱？	 奥运会 凭什么 拿走 残奥会 的 钱 ？
跟我们在离心机里体验的那种重力加速度将会不一样	跟 我们 在 离心机 里 体验 的 那种 重力加速度 将会 不一样
没多久的事情没有人会坐在汽车的副驾驶座上	 没多久 的 事情  没有 人 会 坐 在 汽车 的 副驾驶座 上
不好意思什么时候写字板和夹克让你也算啦啦队的人了？	 不好意思 什么时候 写字板 和 夹克  让 你 也 算 啦啦队 的 人 了 ？
重新开始不一定要搬到其他国家	 重新开始 不一定 要 搬 到 其他 国家
她那个人说到做到你打算怎么办？	 她 那个人 说到做到 你 打算 怎么办 ？
（未成年监护人选任审判申请书）	 （ 未成年 监护人 选 任 审判 申请书 ）
这不会是世界末日你总有别的事可做	这 不会 是 世界末日 你 总有 别的 事 可 做
低能儿跟神经病在谈恋爱有意见的混蛋们给我滚出来！	低能儿 跟 神经病 在 谈恋爱 有 意见 的 混蛋 们 给 我 滚 出来 ！
我在说你在未征得我同意的情况下给我那十几岁的外甥女开了个避孕处方药	 我 在 说 你 在 未 征得 我 同意 的 情况 下  给 我 那 十几 岁 的 外甥女  开 了 个 避孕 处方药
那是一种欢天喜地的生活方式可卡因是那种生活方式的一部分	 那是 一种 欢天喜地 的 生活方式  可卡因 是 那种 生活方式 的 一部分
